DATAFLOW,LAST UPDATE,freq,unit,sex,startime,acl00,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Personal care except eating,Estonia,2000,4.73,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Personal care except eating,Estonia,2010,5.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Personal care except eating,Greece,2010,25.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Personal care except eating,Spain,2000,13.81,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Personal care except eating,Spain,2010,14.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Personal care except eating,France,2000,3.75,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Personal care except eating,France,2010,2.7,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Personal care except eating,Italy,2000,7.35,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Personal care except eating,Italy,2010,7.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Personal care except eating,Lithuania,2000,4.49,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Personal care except eating,Latvia,2000,3.57,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Work and study,Belgium,2000,18.94,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Work and study,Belgium,2010,18.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Work and study,Bulgaria,2000,24.84,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Work and study,Germany,2000,16.07,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Work and study,Germany,2010,15.4,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Work and study,Estonia,2000,27.15,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Work and study,Estonia,2010,20.5,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Work and study,Greece,2010,13.7,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Work and study,Spain,2000,23.81,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Work and study,Spain,2010,20.6,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Work and study,France,2000,28.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Work and study,France,2010,24.6,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Work and study,Italy,2000,27.26,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Work and study,Italy,2010,26.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Work and study,Lithuania,2000,30.37,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Work and study,Latvia,2000,35.84,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Household and family care and related travel,Belgium,2000,28.53,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Household and family care and related travel,Belgium,2010,29.7,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Household and family care and related travel,Bulgaria,2000,31.33,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Household and family care and related travel,Germany,2000,28.31,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Household and family care and related travel,Germany,2010,29.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Household and family care and related travel,Estonia,2000,29.07,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Household and family care and related travel,Estonia,2010,28.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Household and family care and related travel,Greece,2010,14.7,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Household and family care and related travel,Spain,2000,16.30,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Household and family care and related travel,Spain,2010,16.4,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Household and family care and related travel,France,2000,26.50,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Household and family care and related travel,France,2010,25.7,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Household and family care and related travel,Italy,2000,24.10,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Household and family care and related travel,Italy,2010,24.5,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Household and family care and related travel,Lithuania,2000,25.60,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Household and family care and related travel,Latvia,2000,22.52,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,"Leisure, social and associative life except TV and video",Belgium,2000,28.59,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,"Leisure, social and associative life except TV and video",Belgium,2010,30.7,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,"Leisure, social and associative life except TV and video",Bulgaria,2000,19.82,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,"Leisure, social and associative life except TV and video",Germany,2000,33.51,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,"Leisure, social and associative life except TV and video",Germany,2010,33.6,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,"Leisure, social and associative life except TV and video",Estonia,2000,19.97,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,"Leisure, social and associative life except TV and video",Estonia,2010,25.4,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,"Leisure, social and associative life except TV and video",Greece,2010,22.6,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,"Leisure, social and associative life except TV and video",Spain,2000,24.13,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,"Leisure, social and associative life except TV and video",Spain,2010,21.8,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,"Leisure, social and associative life except TV and video",France,2000,25.22,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,"Leisure, social and associative life except TV and video",France,2010,28.6,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,"Leisure, social and associative life except TV and video",Italy,2000,31.45,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,"Leisure, social and associative life except TV and video",Italy,2010,30.9,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,"Leisure, social and associative life except TV and video",Lithuania,2000,19.83,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,"Leisure, social and associative life except TV and video",Latvia,2000,22.43,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Television and video,Belgium,2000,6.97,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Television and video,Belgium,2010,7.9,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Television and video,Bulgaria,2000,8.91,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Television and video,Germany,2000,5.64,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Television and video,Germany,2010,6.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Television and video,Estonia,2000,9.58,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Television and video,Estonia,2010,9.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Television and video,Greece,2010,10.7,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Television and video,Spain,2000,15.45,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Television and video,Spain,2010,20.7,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Television and video,France,2000,5.60,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Television and video,France,2010,6.8,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Television and video,Italy,2000,5.39,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Television and video,Italy,2010,7.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Television and video,Lithuania,2000,11.63,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Television and video,Latvia,2000,7.80,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Travel to/from work/study,Belgium,2000,3.99,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Travel to/from work/study,Belgium,2010,4.4,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Travel to/from work/study,Bulgaria,2000,2.80,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Travel to/from work/study,Germany,2000,3.52,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Travel to/from work/study,Germany,2010,3.6,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Travel to/from work/study,Estonia,2000,3.83,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Travel to/from work/study,Estonia,2010,4.4,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Travel to/from work/study,Greece,2010,2.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Travel to/from work/study,Spain,2000,1.91,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Travel to/from work/study,Spain,2010,1.6,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Travel to/from work/study,France,2000,1.91,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Travel to/from work/study,France,2010,2.8,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Travel to/from work/study,Italy,2000,1.81,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Travel to/from work/study,Italy,2010,2.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Travel to/from work/study,Lithuania,2000,3.14,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Travel to/from work/study,Latvia,2000,2.67,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Unspecified time use and travel,Belgium,2000,3.88,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Unspecified time use and travel,Belgium,2010,0.7,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Unspecified time use and travel,Bulgaria,2000,0.27,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Unspecified time use and travel,Germany,2000,0.81,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Unspecified time use and travel,Germany,2010,0.9,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Unspecified time use and travel,Estonia,2000,0.49,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Unspecified time use and travel,Estonia,2010,1.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Unspecified time use and travel,Greece,2010,0.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Unspecified time use and travel,Spain,2000,0.45,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Unspecified time use and travel,Spain,2010,0.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Unspecified time use and travel,France,2000,5.24,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Unspecified time use and travel,France,2010,3.8,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Unspecified time use and travel,Italy,2000,0.74,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Unspecified time use and travel,Italy,2010,0.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Unspecified time use and travel,Lithuania,2000,0.23,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Unspecified time use and travel,Latvia,2000,0.28,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Total,Belgium,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Total,Belgium,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Total,Bulgaria,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Total,Germany,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Total,Germany,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Total,Estonia,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Total,Estonia,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Total,Greece,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Total,Spain,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Total,Spain,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Total,France,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Total,France,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Total,Italy,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Total,Italy,2010,100,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Total,Lithuania,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:30 to 16:39,Total,Latvia,2000,100.00,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Eating,Belgium,2000,6.26,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Eating,Belgium,2010,5.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Eating,Bulgaria,2000,5.84,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Eating,Germany,2000,7.92,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Eating,Germany,2010,7.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Eating,Estonia,2000,4.68,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Eating,Estonia,2010,5.8,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Eating,Greece,2010,10.8,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Eating,Spain,2000,3.60,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Eating,Spain,2010,4.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Eating,France,2000,4.03,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Eating,France,2010,5.2,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Eating,Italy,2000,1.69,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Eating,Italy,2010,1.8,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Eating,Lithuania,2000,4.91,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Eating,Latvia,2000,4.42,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Personal care except eating,Belgium,2000,2.81,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Personal care except eating,Belgium,2010,2.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Personal care except eating,Bulgaria,2000,5.88,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Personal care except eating,Germany,2000,3.47,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Personal care except eating,Germany,2010,3.7,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Personal care except eating,Estonia,2000,4.33,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Personal care except eating,Estonia,2010,4.9,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Personal care except eating,Greece,2010,24.1,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Personal care except eating,Spain,2000,13.47,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Personal care except eating,Spain,2010,13.7,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Personal care except eating,France,2000,3.68,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Personal care except eating,France,2010,2.7,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Personal care except eating,Italy,2000,6.98,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Personal care except eating,Italy,2010,6.7,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Personal care except eating,Lithuania,2000,4.25,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Personal care except eating,Latvia,2000,3.30,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Work and study,Belgium,2000,17.34,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Work and study,Belgium,2010,17.6,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Work and study,Bulgaria,2000,24.38,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Work and study,Germany,2000,15.50,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Work and study,Germany,2010,14.8,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Work and study,Estonia,2000,26.67,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Work and study,Estonia,2010,19.7,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Work and study,Greece,2010,14.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Work and study,Spain,2000,24.10,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Work and study,Spain,2010,20.9,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Work and study,France,2000,27.61,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Work and study,France,2010,24.3,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Work and study,Italy,2000,27.16,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Work and study,Italy,2010,26.0,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Work and study,Lithuania,2000,30.06,,
ESTAT:TUS_00STARTIME(1.0),24/04/18 23:00:00,Annual,Participation rate (%),Total,From 16:40 to 16:49,Work and study,Latvia,2000,35.20,,
